slug,asset,name,date,ranknow,open,high,low,close,volume,market,close_ratio,spread
bitcoin,BTC,Bitcoin,01-08-2013,1,106.21,108,103.01,104,0,1220190000,0.1984,4.99
bitcoin,BTC,Bitcoin,02-08-2013,1,104.86,108,101.21,104.5,0,1205070000,0.4845,6.79
bitcoin,BTC,Bitcoin,03-08-2013,1,104.5,105.78,102,104,0,1201490000,0.5291,3.78
bitcoin,BTC,Bitcoin,04-08-2013,1,104.95,105.95,103.52,105.14,0,1207100000,0.6667,2.43
bitcoin,BTC,Bitcoin,05-08-2013,1,105.12,107.77,105,106.22,0,1209520000,0.4404,2.77
bitcoin,BTC,Bitcoin,06-08-2013,1,106.72,107.38,105.56,106.75,0,1228440000,0.6538,1.82
bitcoin,BTC,Bitcoin,07-08-2013,1,106.75,106.75,106.75,106.75,0,1229100000,0,0
bitcoin,BTC,Bitcoin,08-08-2013,1,106.75,106.75,101.26,103,0,1229100000,0.3169,5.49
bitcoin,BTC,Bitcoin,09-08-2013,1,103.07,105.75,101.94,102.8,0,1187920000,0.2257,3.81
bitcoin,BTC,Bitcoin,10-08-2013,1,102.8,103.9,102.41,103,0,1185310000,0.396,1.49
bitcoin,BTC,Bitcoin,11-08-2013,1,103,105.19,102.75,105,0,1188150000,0.9221,2.44
bitcoin,BTC,Bitcoin,12-08-2013,1,105,108,103.5,106.64,0,1211790000,0.6978,4.5
bitcoin,BTC,Bitcoin,13-08-2013,1,106.99,109.35,104.65,109,0,1235340000,0.9255,4.7
bitcoin,BTC,Bitcoin,14-08-2013,1,109.56,115,108,112.56,0,1265450000,0.6514,7
bitcoin,BTC,Bitcoin,15-08-2013,1,112.56,113.25,109,109.99,0,1300660000,0.2329,4.25
bitcoin,BTC,Bitcoin,16-08-2013,1,110,112.3,108.52,108.99,0,1271470000,0.1243,3.78
bitcoin,BTC,Bitcoin,17-08-2013,1,108.99,113.75,108.22,113.5,0,1260350000,0.9548,5.53
bitcoin,BTC,Bitcoin,18-08-2013,1,112.75,114.69,112,113.5,0,1304320000,0.5576,2.69
bitcoin,BTC,Bitcoin,19-08-2013,1,113.38,123.06,111.77,119,0,1312160000,0.6404,11.29
bitcoin,BTC,Bitcoin,20-08-2013,1,119,123.01,117.51,121.2,0,1377730000,0.6709,5.5
bitcoin,BTC,Bitcoin,21-08-2013,1,121.21,124.91,119.68,123.3,0,1403890000,0.6922,5.23
bitcoin,BTC,Bitcoin,22-08-2013,1,123.3,123.5,120.6,121.15,0,1428700000,0.1897,2.9
bitcoin,BTC,Bitcoin,23-08-2013,1,122,122,118.44,118.5,0,1414290000,0.0169,3.56
bitcoin,BTC,Bitcoin,24-08-2013,1,118.51,121.39,118.02,120.05,0,1374420000,0.6024,3.37
bitcoin,BTC,Bitcoin,25-08-2013,1,119.6,122.99,119.17,122.11,0,1387640000,0.7696,3.82
bitcoin,BTC,Bitcoin,26-08-2013,1,122.11,122.75,119.93,120.06,0,1417200000,0.0461,2.82
bitcoin,BTC,Bitcoin,27-08-2013,1,120.07,127.24,120.07,126.5,0,1394010000,0.8968,7.17
bitcoin,BTC,Bitcoin,28-08-2013,1,126.48,127.32,122.62,122.62,0,1468960000,0,4.7
bitcoin,BTC,Bitcoin,29-08-2013,1,122.62,123.7,122.21,122.39,0,1424680000,0.1208,1.49
bitcoin,BTC,Bitcoin,30-08-2013,1,122.35,135.75,120.99,133.49,0,1422120000,0.8469,14.76
bitcoin,BTC,Bitcoin,31-08-2013,1,133.09,140.89,132.72,135.35,0,1547640000,0.3219,8.17
bitcoin,BTC,Bitcoin,01-09-2013,1,135.14,145.81,134.81,138.34,0,1572230000,0.3209,11
bitcoin,BTC,Bitcoin,02-09-2013,1,138.63,146.5,134.89,135.85,0,1613600000,0.0827,11.61
bitcoin,BTC,Bitcoin,03-09-2013,1,135.61,138.34,133,136.77,0,1579180000,0.706,5.34
bitcoin,BTC,Bitcoin,04-09-2013,1,136.53,144.5,123.61,126.74,0,1590550000,0.1498,20.89
bitcoin,BTC,Bitcoin,05-09-2013,1,126.76,131.44,121.83,126.43,0,1477250000,0.4787,9.61
bitcoin,BTC,Bitcoin,06-09-2013,1,126.49,127.34,119.15,119.15,0,1474670000,0,8.19
bitcoin,BTC,Bitcoin,07-09-2013,1,118.89,125.94,118.46,124.15,0,1386610000,0.7607,7.48
bitcoin,BTC,Bitcoin,08-09-2013,1,124.13,124.72,120.49,121.66,0,1448180000,0.2766,4.23
bitcoin,BTC,Bitcoin,09-09-2013,1,121.86,129.06,119.75,127.11,0,1422180000,0.7905,9.31
bitcoin,BTC,Bitcoin,10-09-2013,1,127.27,129.74,125.9,125.91,0,1485960000,0.0026,3.84
bitcoin,BTC,Bitcoin,11-09-2013,1,125.89,137.83,123.27,135.25,0,1470450000,0.8228,14.56
bitcoin,BTC,Bitcoin,12-09-2013,1,135.55,136.08,131.81,133.13,0,1583960000,0.3091,4.27
bitcoin,BTC,Bitcoin,13-09-2013,1,132.83,137.58,132.27,134.98,0,1552880000,0.5104,5.31
bitcoin,BTC,Bitcoin,14-09-2013,1,135.01,135.85,128.87,129.22,0,1579050000,0.0501,6.98
bitcoin,BTC,Bitcoin,15-09-2013,1,129.4,131.44,128.26,130.37,0,1514140000,0.6635,3.18
bitcoin,BTC,Bitcoin,16-09-2013,1,130.86,132.72,129.77,131.72,0,1531820000,0.661,2.95
bitcoin,BTC,Bitcoin,17-09-2013,1,131.59,132.76,124.89,131.66,0,1540880000,0.8602,7.87
bitcoin,BTC,Bitcoin,18-09-2013,1,131.71,133.2,130.54,131.47,0,1542870000,0.3496,2.66
bitcoin,BTC,Bitcoin,19-09-2013,1,131.37,131.77,128.45,129.65,0,1539430000,0.3614,3.32
bitcoin,BTC,Bitcoin,20-09-2013,1,129.7,135.62,126.68,127.04,0,1520470000,0.0403,8.94
bitcoin,BTC,Bitcoin,21-09-2013,1,126.95,128.61,126.24,127.43,0,1488870000,0.5021,2.37
bitcoin,BTC,Bitcoin,22-09-2013,1,127.87,133.94,126.59,129.12,0,1500260000,0.3442,7.35
bitcoin,BTC,Bitcoin,23-09-2013,1,128.98,132.72,125.66,125.95,0,1513940000,0.0411,7.06
bitcoin,BTC,Bitcoin,24-09-2013,1,126.05,127.46,125.39,127.25,0,1480210000,0.8986,2.07
bitcoin,BTC,Bitcoin,25-09-2013,1,127.38,129.69,127.33,128.22,0,1496510000,0.3771,2.36
bitcoin,BTC,Bitcoin,26-09-2013,1,128.21,134.93,127.32,128.38,0,1506920000,0.1393,7.61
bitcoin,BTC,Bitcoin,27-09-2013,1,128.94,134.74,128.49,133.78,0,1516020000,0.8464,6.25
bitcoin,BTC,Bitcoin,28-09-2013,1,133.77,135.63,132.56,134.78,0,1573400000,0.7231,3.07
bitcoin,BTC,Bitcoin,29-09-2013,1,134.9,140.61,134.71,137.34,0,1587290000,0.4458,5.9
bitcoin,BTC,Bitcoin,30-09-2013,1,137.15,138.35,130.27,133,0,1614350000,0.3379,8.08
bitcoin,BTC,Bitcoin,01-10-2013,1,132.68,134.63,131.55,132.18,0,1562270000,0.2045,3.08
bitcoin,BTC,Bitcoin,02-10-2013,1,132.05,133.59,102.25,114.13,0,1555470000,0.3791,31.34
bitcoin,BTC,Bitcoin,03-10-2013,1,114.45,123.63,111.82,123.63,0,1348700000,1,11.81
bitcoin,BTC,Bitcoin,04-10-2013,1,123.41,130.09,123.41,129.01,0,1454900000,0.8383,6.68
bitcoin,BTC,Bitcoin,05-10-2013,1,128.63,130.44,128.03,128.55,0,1517020000,0.2158,2.41
bitcoin,BTC,Bitcoin,06-10-2013,1,128.36,129.66,126.15,129,0,1514540000,0.812,3.51
bitcoin,BTC,Bitcoin,07-10-2013,1,129.43,130.27,126.36,126.94,0,1527760000,0.1483,3.91
bitcoin,BTC,Bitcoin,08-10-2013,1,126.74,127.47,124.71,126,0,1496500000,0.4674,2.76
bitcoin,BTC,Bitcoin,09-10-2013,1,125.85,131.75,125.58,130.69,0,1486510000,0.8282,6.17
bitcoin,BTC,Bitcoin,10-10-2013,1,130.67,131.5,129.26,130.59,0,1544020000,0.5938,2.24
bitcoin,BTC,Bitcoin,11-10-2013,1,130.75,131.81,129.64,130.9,0,1545600000,0.5806,2.17
bitcoin,BTC,Bitcoin,12-10-2013,1,130.9,135.66,130.56,135.19,0,1547970000,0.9078,5.1
bitcoin,BTC,Bitcoin,13-10-2013,1,135.19,138.66,134.55,138.13,0,1599430000,0.871,4.11
bitcoin,BTC,Bitcoin,14-10-2013,1,139.27,144.12,138.9,140.52,0,1648470000,0.3103,5.22
bitcoin,BTC,Bitcoin,15-10-2013,1,140.77,145.39,139.13,145.24,0,1667100000,0.976,6.26
bitcoin,BTC,Bitcoin,16-10-2013,1,145.65,152.23,142.43,142.55,0,1725840000,0.0122,9.8
bitcoin,BTC,Bitcoin,17-10-2013,1,142.41,147.42,142.41,146.25,0,1688200000,0.7665,5.01
bitcoin,BTC,Bitcoin,18-10-2013,1,146.37,155.96,145.57,155.96,0,1735750000,1,10.39
bitcoin,BTC,Bitcoin,19-10-2013,1,155.91,177.48,155.7,172.42,0,1849630000,0.7677,21.78
bitcoin,BTC,Bitcoin,20-10-2013,1,171.66,174.91,168.95,174.61,0,2037440000,0.9497,5.96
bitcoin,BTC,Bitcoin,21-10-2013,1,174.8,184.82,174.8,182.21,0,2075580000,0.7395,10.02
bitcoin,BTC,Bitcoin,22-10-2013,1,182.65,196.27,182.65,193.76,0,2169750000,0.8157,13.62
bitcoin,BTC,Bitcoin,23-10-2013,1,193.36,213.62,192.38,213.62,0,2298160000,1,21.24
bitcoin,BTC,Bitcoin,24-10-2013,1,214.3,217.42,168.52,198.23,0,2548230000,0.6076,48.9
bitcoin,BTC,Bitcoin,25-10-2013,1,197.69,198.87,168.5,186.69,0,2351780000,0.5989,30.37
bitcoin,BTC,Bitcoin,26-10-2013,1,187.45,188.41,175.75,177.32,0,2231070000,0.124,12.66
bitcoin,BTC,Bitcoin,27-10-2013,1,176.6,196.44,176.6,196.44,0,2102730000,1,19.84
bitcoin,BTC,Bitcoin,28-10-2013,1,196.21,198.62,192.06,198.55,0,2337100000,0.9893,6.56
bitcoin,BTC,Bitcoin,29-10-2013,1,198.55,204.79,198.55,204.39,0,2365840000,0.9359,6.24
bitcoin,BTC,Bitcoin,30-10-2013,1,204.39,209.16,199.97,199.97,0,2436240000,0,9.19
bitcoin,BTC,Bitcoin,31-10-2013,1,199.83,205.18,198.85,204,0,2382870000,0.8136,6.33
bitcoin,BTC,Bitcoin,01-11-2013,1,203.9,206.65,202.13,206.18,0,2432470000,0.896,4.52
bitcoin,BTC,Bitcoin,02-11-2013,1,205.81,207.76,201.65,206.22,0,2456330000,0.748,6.11
bitcoin,BTC,Bitcoin,03-11-2013,1,205.99,215.05,203.99,215.05,0,2459520000,1,11.06
bitcoin,BTC,Bitcoin,04-11-2013,1,214.66,231.01,213.94,229.1,0,2564070000,0.8881,17.07
bitcoin,BTC,Bitcoin,05-11-2013,1,229.21,250.66,226.22,245.24,0,2738980000,0.7782,24.44
bitcoin,BTC,Bitcoin,06-11-2013,1,244.78,263,244.78,262.5,0,2926100000,0.9726,18.22
bitcoin,BTC,Bitcoin,07-11-2013,1,261.68,304.17,261.55,296.41,0,3129190000,0.8179,42.62
bitcoin,BTC,Bitcoin,08-11-2013,1,297.85,338.66,296.93,338.11,0,3562790000,0.9868,41.73
bitcoin,BTC,Bitcoin,09-11-2013,1,338.58,370.82,319.71,339.11,0,4051120000,0.3796,51.11
bitcoin,BTC,Bitcoin,10-11-2013,1,348.82,350.7,277.24,326.62,0,4174930000,0.6722,73.46
bitcoin,BTC,Bitcoin,11-11-2013,1,325.41,351.27,311.78,342.44,0,3896130000,0.7764,39.49
bitcoin,BTC,Bitcoin,12-11-2013,1,343.06,362.81,342.8,360.33,0,4109060000,0.8761,20.01
bitcoin,BTC,Bitcoin,13-11-2013,1,360.97,414.05,359.8,407.37,0,4325400000,0.8769,54.25
bitcoin,BTC,Bitcoin,14-11-2013,1,406.41,425.9,395.19,420.2,0,4871600000,0.8144,30.71
bitcoin,BTC,Bitcoin,15-11-2013,1,419.41,437.89,396.11,417.95,0,5029340000,0.5227,41.78
bitcoin,BTC,Bitcoin,16-11-2013,1,417.28,450.26,415.57,440.22,0,5005530000,0.7106,34.69
bitcoin,BTC,Bitcoin,17-11-2013,1,440.96,500.58,440.24,492.11,0,5291730000,0.8596,60.34
bitcoin,BTC,Bitcoin,18-11-2013,1,496.58,703.78,494.94,703.56,0,5961500000,0.9989,208.84
bitcoin,BTC,Bitcoin,19-11-2013,1,712.76,806.11,456.39,584.61,0,8559550000,0.3666,349.72
bitcoin,BTC,Bitcoin,20-11-2013,1,577.98,599.65,448.45,590.83,0,6943300000,0.9417,151.2
bitcoin,BTC,Bitcoin,21-11-2013,1,594.32,733.4,577.29,722.43,0,7142030000,0.9297,156.11
bitcoin,BTC,Bitcoin,22-11-2013,1,724.07,780.85,668.13,771.44,0,8703970000,0.9165,112.72
bitcoin,BTC,Bitcoin,23-11-2013,1,771.7,844.97,771.7,797.82,0,9279850000,0.3565,73.27
bitcoin,BTC,Bitcoin,24-11-2013,1,795.63,807.36,722.87,774.25,0,9570990000,0.6081,84.49
bitcoin,BTC,Bitcoin,25-11-2013,1,773.02,810.68,754.43,799.11,0,9302270000,0.7943,56.25
bitcoin,BTC,Bitcoin,26-11-2013,1,805.73,928.54,800.8,928.1,0,9699360000,0.9966,127.74
bitcoin,BTC,Bitcoin,27-11-2013,1,923.85,1001.96,891.68,1001.96,0,11124900000,1,110.28
bitcoin,BTC,Bitcoin,28-11-2013,1,1003.38,1077.56,962.17,1031.95,0,1.21E+10,0.6047,115.39
bitcoin,BTC,Bitcoin,29-11-2013,1,1042.01,1146.97,1000.64,1131.97,0,12557100000,0.8975,146.33
bitcoin,BTC,Bitcoin,30-11-2013,1,1129.37,1156.14,1106.61,1129.43,0,13614700000,0.4607,49.53
bitcoin,BTC,Bitcoin,01-12-2013,1,1128.92,1133.08,801.82,955.85,0,13614300000,0.465,331.26
airtoken,AIR,AirToken,18-10-2017,604,0.010185,0.011345,0.008887,0.009995,79316,10694600,0.4508,0
airtoken,AIR,AirToken,19-10-2017,604,0.009974,0.01073,0.007584,0.008829,47504,10472400,0.3957,0
airtoken,AIR,AirToken,20-10-2017,604,0.008823,0.009129,0.007129,0.008299,54378,9263740,0.585,0
airtoken,AIR,AirToken,21-10-2017,604,0.008289,0.01104,0.007445,0.008701,38350,8702930,0.3494,0
airtoken,AIR,AirToken,22-10-2017,604,0.008696,0.009,0.007549,0.007832,16896,9131070,0.195,0
airtoken,AIR,AirToken,23-10-2017,604,0.007821,0.008994,0.007529,0.00762,7489,8211940,0.0621,0
airtoken,AIR,AirToken,24-10-2017,604,0.007604,0.008331,0.00638,0.007201,28945,7984300,0.4208,0
airtoken,AIR,AirToken,25-10-2017,604,0.00684,0.007465,0.005805,0.006727,33886,7181600,0.5554,0
airtoken,AIR,AirToken,26-10-2017,604,0.006714,0.007481,0.005493,0.005649,29988,7049450,0.0785,0
airtoken,AIR,AirToken,27-10-2017,604,0.005745,0.007961,0.00574,0.007931,21398,6031790,0.9865,0
airtoken,AIR,AirToken,28-10-2017,604,0.00794,0.008005,0.006598,0.007245,26225,8336880,0.4598,0
airtoken,AIR,AirToken,29-10-2017,604,0.007185,0.008383,0.007046,0.008206,55148,7544530,0.8676,0
airtoken,AIR,AirToken,30-10-2017,604,0.008186,0.008318,0.006963,0.007202,44572,8594850,0.1764,0
airtoken,AIR,AirToken,31-10-2017,604,0.007205,0.007604,0.006434,0.006434,16241,7565490,0,0
airtoken,AIR,AirToken,01-11-2017,604,0.006422,0.007406,0.006252,0.006504,18026,6743590,0.2184,0
airtoken,AIR,AirToken,02-11-2017,604,0.006521,0.006674,0.005273,0.005407,16859,6847360,0.0956,0
airtoken,AIR,AirToken,03-11-2017,604,0.005431,0.006067,0.005215,0.006067,21225,5702130,1,0
airtoken,AIR,AirToken,04-11-2017,604,0.006067,0.006476,0.005448,0.005459,17201,6370380,0.0107,0
airtoken,AIR,AirToken,05-11-2017,604,0.005465,0.00621,0.005218,0.005556,10990,5738190,0.3407,0
airtoken,AIR,AirToken,06-11-2017,604,0.005564,0.005959,0.005129,0.005669,10009,5841720,0.6506,0
airtoken,AIR,AirToken,07-11-2017,604,0.005677,0.006268,0.005344,0.005553,13858,5961060,0.2262,0
airtoken,AIR,AirToken,08-11-2017,604,0.005548,0.007027,0.005548,0.006214,20520,5825560,0.4503,0
airtoken,AIR,AirToken,09-11-2017,604,0.006282,0.007462,0.006046,0.006825,45637,6596320,0.5501,0
airtoken,AIR,AirToken,10-11-2017,604,0.006843,0.006998,0.005635,0.005691,49789,7184920,0.0411,0
airtoken,AIR,AirToken,11-11-2017,604,0.005679,0.005989,0.00528,0.005409,14717,5963050,0.1819,0
airtoken,AIR,AirToken,12-11-2017,604,0.005414,0.006148,0.004835,0.005264,27500,5684500,0.3267,0
airtoken,AIR,AirToken,13-11-2017,604,0.00527,0.005842,0.00454,0.004799,30469,5533420,0.1989,0
airtoken,AIR,AirToken,14-11-2017,604,0.004879,0.00573,0.004649,0.005549,29824,5123130,0.8326,0
airtoken,AIR,AirToken,15-11-2017,604,0.005552,0.005932,0.005221,0.005305,10335,5829400,0.1181,0
airtoken,AIR,AirToken,16-11-2017,604,0.00529,0.005857,0.005033,0.005336,18067,5554300,0.3677,0
airtoken,AIR,AirToken,17-11-2017,604,0.00521,0.005588,0.005028,0.005249,24647,5470350,0.3946,0
airtoken,AIR,AirToken,18-11-2017,604,0.005236,0.005348,0.004898,0.004964,20739,5498130,0.1467,0
airtoken,AIR,AirToken,19-11-2017,604,0.004951,0.00569,0.004936,0.005607,9475,5199030,0.8899,0
airtoken,AIR,AirToken,20-11-2017,604,0.005602,0.008687,0.005364,0.00793,126625,5882220,0.7722,0
airtoken,AIR,AirToken,21-11-2017,604,0.00792,0.008565,0.007001,0.00782,67363,8316260,0.5237,0
airtoken,AIR,AirToken,22-11-2017,604,0.007832,0.012953,0.007666,0.011426,195579,8223760,0.7112,0.01
airtoken,AIR,AirToken,23-11-2017,604,0.011442,0.011678,0.009901,0.010508,148789,12014700,0.3416,0
airtoken,AIR,AirToken,24-11-2017,604,0.010471,0.012924,0.009933,0.012641,118310,10995100,0.9054,0
airtoken,AIR,AirToken,25-11-2017,604,0.012633,0.015079,0.012276,0.012792,226427,13264700,0.1841,0
airtoken,AIR,AirToken,26-11-2017,604,0.01279,0.014747,0.010473,0.011445,145563,13429900,0.2274,0
airtoken,AIR,AirToken,27-11-2017,604,0.011444,0.01229,0.009471,0.010738,101423,12016500,0.4495,0
airtoken,AIR,AirToken,28-11-2017,604,0.010737,0.012401,0.009644,0.011043,75937,11273700,0.5074,0
airtoken,AIR,AirToken,29-11-2017,604,0.011047,0.013721,0.010686,0.010741,153817,11598800,0.0181,0
airtoken,AIR,AirToken,30-11-2017,604,0.010879,0.012133,0.009213,0.010778,67174,11422800,0.536,0
airtoken,AIR,AirToken,01-12-2017,604,0.010677,0.011618,0.010274,0.011455,98067,11211300,0.8787,0
airtoken,AIR,AirToken,02-12-2017,604,0.011435,0.012177,0.010104,0.010687,98334,12006300,0.2812,0
airtoken,AIR,AirToken,03-12-2017,604,0.010691,0.011386,0.010032,0.010433,36921,11226100,0.2962,0
airtoken,AIR,AirToken,04-12-2017,604,0.010737,0.010811,0.007554,0.009881,41695,11273700,0.7145,0
airtoken,AIR,AirToken,05-12-2017,604,0.009888,0.011619,0.00912,0.009305,79891,10382200,0.074,0
airtoken,AIR,AirToken,06-12-2017,604,0.009287,0.011456,0.009129,0.009822,57830,9751720,0.2978,0
airtoken,AIR,AirToken,07-12-2017,604,0.009799,0.010707,0.00872,0.010499,69763,10288900,0.8953,0
airtoken,AIR,AirToken,08-12-2017,604,0.010519,0.012062,0.009641,0.011391,77427,11044600,0.7228,0
airtoken,AIR,AirToken,09-12-2017,604,0.011386,0.012768,0.009704,0.009965,100352,11955500,0.0852,0
airtoken,AIR,AirToken,10-12-2017,604,0.010276,0.011843,0.009524,0.010392,59444,10789500,0.3743,0
airtoken,AIR,AirToken,11-12-2017,604,0.010487,0.012235,0.009319,0.011486,110779,11011400,0.7431,0
airtoken,AIR,AirToken,12-12-2017,604,0.011427,0.012994,0.010375,0.012279,118548,11998300,0.727,0
airtoken,AIR,AirToken,13-12-2017,604,0.012325,0.01284,0.010078,0.011314,78395,12940900,0.4475,0
airtoken,AIR,AirToken,14-12-2017,604,0.011301,0.011812,0.008681,0.010396,56209,11865600,0.5477,0
airtoken,AIR,AirToken,15-12-2017,604,0.010209,0.011705,0.009025,0.011548,51583,10719300,0.9414,0
airtoken,AIR,AirToken,16-12-2017,604,0.011406,0.012921,0.010913,0.012244,111646,11975800,0.6628,0
airtoken,AIR,AirToken,17-12-2017,604,0.012266,0.013623,0.011564,0.012733,229412,12879400,0.5678,0
airtoken,AIR,AirToken,18-12-2017,604,0.012746,0.018658,0.012344,0.016003,396260,13383100,0.5795,0.01
airtoken,AIR,AirToken,19-12-2017,604,0.015996,0.018392,0.012653,0.014256,227010,16796000,0.2793,0.01
airtoken,AIR,AirToken,20-12-2017,604,0.01424,0.018079,0.012278,0.016284,148423,14952400,0.6906,0.01
airtoken,AIR,AirToken,21-12-2017,604,0.016184,0.01962,0.01595,0.018324,252605,16993700,0.6469,0
airtoken,AIR,AirToken,22-12-2017,604,0.018368,0.018474,0.011425,0.014529,219965,19286600,0.4403,0.01
airtoken,AIR,AirToken,23-12-2017,604,0.01465,0.02037,0.01465,0.016855,204697,15382500,0.3855,0.01
airtoken,AIR,AirToken,24-12-2017,604,0.015929,0.017527,0.014748,0.017135,143335,16725500,0.8589,0
airtoken,AIR,AirToken,25-12-2017,604,0.017247,0.019755,0.016862,0.018111,205055,18109600,0.4317,0
airtoken,AIR,AirToken,26-12-2017,604,0.018109,0.020284,0.017929,0.018389,183360,19014600,0.1953,0
airtoken,AIR,AirToken,27-12-2017,604,0.018514,0.025942,0.018304,0.02553,442361,19439600,0.9461,0.01
airtoken,AIR,AirToken,28-12-2017,604,0.025152,0.026857,0.021565,0.026857,359072,26409400,1,0.01
airtoken,AIR,AirToken,29-12-2017,604,0.027024,0.037318,0.027024,0.036052,1109490,28374900,0.877,0.01
airtoken,AIR,AirToken,30-12-2017,604,0.036011,0.037278,0.026404,0.030809,499143,37811000,0.4051,0.01
airtoken,AIR,AirToken,31-12-2017,604,0.030437,0.035234,0.030407,0.035234,372915,31959300,1,0
airtoken,AIR,AirToken,01-01-2018,604,0.035324,0.035324,0.027753,0.028168,234112,37089700,0.0548,0.01
airtoken,AIR,AirToken,02-01-2018,604,0.028008,0.035186,0.02705,0.030175,649960,29409000,0.3841,0.01
airtoken,AIR,AirToken,03-01-2018,604,0.030549,0.036798,0.029782,0.034894,496699,32076000,0.7286,0.01
airtoken,AIR,AirToken,04-01-2018,604,0.035006,0.037468,0.031025,0.03502,570256,36756600,0.6201,0.01
airtoken,AIR,AirToken,05-01-2018,604,0.034315,0.041035,0.032536,0.038037,446846,36030600,0.6473,0.01
airtoken,AIR,AirToken,06-01-2018,604,0.038215,0.050007,0.036571,0.049035,756483,40125600,0.9277,0.01
airtoken,AIR,AirToken,07-01-2018,604,0.04897,0.076255,0.045862,0.064144,2260640,51418900,0.6015,0.03
airtoken,AIR,AirToken,08-01-2018,604,0.066499,0.088911,0.065204,0.08334,1720020,69823600,0.765,0.02
airtoken,AIR,AirToken,09-01-2018,604,0.082931,0.091153,0.065377,0.072167,1056340,87077900,0.2634,0.03
airtoken,AIR,AirToken,10-01-2018,604,0.071626,0.074568,0.059579,0.067885,579215,75207300,0.5541,0.01
airtoken,AIR,AirToken,11-01-2018,604,0.067896,0.069635,0.048594,0.049866,454984,71291200,0.0605,0.02
airtoken,AIR,AirToken,12-01-2018,604,0.049839,0.075334,0.048326,0.065879,530396,52330900,0.6499,0.03
airtoken,AIR,AirToken,13-01-2018,604,0.065501,0.072337,0.053859,0.062571,628659,68775700,0.4715,0.02
airtoken,AIR,AirToken,14-01-2018,604,0.062438,0.062639,0.048983,0.054504,245085,65559600,0.4043,0.01
airtoken,AIR,AirToken,15-01-2018,604,0.054258,0.059447,0.047171,0.047482,232063,56971300,0.0253,0.01
airtoken,AIR,AirToken,16-01-2018,604,0.047318,0.047318,0.03113,0.036658,254567,49683800,0.3415,0.02
airtoken,AIR,AirToken,17-01-2018,604,0.036543,0.045011,0.025933,0.039568,200710,38370000,0.7147,0.02
airtoken,AIR,AirToken,18-01-2018,604,0.04046,0.047559,0.034831,0.039251,194847,42483200,0.3473,0.01
airtoken,AIR,AirToken,19-01-2018,604,0.038574,0.042904,0.036431,0.040317,152431,40502600,0.6003,0.01
airtoken,AIR,AirToken,20-01-2018,604,0.040889,0.044742,0.039232,0.04143,106162,42933000,0.3989,0.01
airtoken,AIR,AirToken,21-01-2018,604,0.041513,0.041754,0.033128,0.03394,69562,43588600,0.0941,0.01
airtoken,AIR,AirToken,22-01-2018,604,0.033251,0.035955,0.027317,0.03015,126768,34914000,0.328,0.01
airtoken,AIR,AirToken,23-01-2018,604,0.030086,0.03488,0.02662,0.032707,136736,31590600,0.7369,0.01
airtoken,AIR,AirToken,24-01-2018,604,0.0327,0.033977,0.030021,0.031766,89638,34335000,0.4411,0
airtoken,AIR,AirToken,25-01-2018,604,0.032635,0.034045,0.025411,0.029035,449765,34266700,0.4197,0.01
airtoken,AIR,AirToken,26-01-2018,604,0.029061,0.030793,0.025205,0.02818,713301,30514000,0.5324,0.01
airtoken,AIR,AirToken,27-01-2018,604,0.028096,0.031192,0.027131,0.028597,510571,29500700,0.361,0
airtoken,AIR,AirToken,28-01-2018,604,0.028264,0.030327,0.02735,0.028904,519893,29677600,0.522,0
airtoken,AIR,AirToken,29-01-2018,604,0.028803,0.028803,0.019852,0.021979,635777,30242900,0.2376,0.01
airtoken,AIR,AirToken,30-01-2018,604,0.02203,0.038097,0.021754,0.030325,1340400,23131100,0.5244,0.02
airtoken,AIR,AirToken,31-01-2018,604,0.03032,0.030943,0.023239,0.02705,655918,31835700,0.4947,0.01
airtoken,AIR,AirToken,01-02-2018,604,0.027373,0.029323,0.020857,0.022913,517680,28741500,0.2429,0.01
airtoken,AIR,AirToken,02-02-2018,604,0.023078,0.025998,0.018527,0.022589,528906,24231900,0.5437,0.01
airtoken,AIR,AirToken,03-02-2018,604,0.023193,0.025511,0.020496,0.023734,669411,24352300,0.6457,0.01
airtoken,AIR,AirToken,04-02-2018,604,0.023367,0.024357,0.01862,0.019117,851587,24535900,0.0866,0.01
airtoken,AIR,AirToken,05-02-2018,604,0.01915,0.019473,0.012472,0.012887,464360,20107600,0.0593,0.01
airtoken,AIR,AirToken,06-02-2018,604,0.012928,0.015916,0.010184,0.015,466491,13574300,0.8402,0.01
airtoken,AIR,AirToken,07-02-2018,604,0.015211,0.016863,0.013953,0.014715,289197,15971400,0.2619,0
airtoken,AIR,AirToken,08-02-2018,604,0.014807,0.016719,0.014448,0.016104,219294,15546800,0.7292,0
airtoken,AIR,AirToken,09-02-2018,604,0.016705,0.021664,0.015594,0.019531,459343,17540600,0.6486,0.01
airtoken,AIR,AirToken,10-02-2018,604,0.019584,0.023758,0.018953,0.019785,286991,20563400,0.1732,0
airtoken,AIR,AirToken,11-02-2018,604,0.019918,0.021178,0.017692,0.01953,266692,20913700,0.5273,0
airtoken,AIR,AirToken,12-02-2018,604,0.019545,0.019883,0.017371,0.018176,276577,20522600,0.3205,0
airtoken,AIR,AirToken,13-02-2018,604,0.018152,0.018339,0.016687,0.017055,181094,19059600,0.2228,0
airtoken,AIR,AirToken,14-02-2018,604,0.017026,0.017782,0.01666,0.017144,201753,17877400,0.4314,0
